id,factor_id/id,item_id/id,votes,result
factor_result_1967,factor_935,item_2,1,100.000
factor_result_1502,factor_424,item_2,1,0.000
factor_result_1736,factor_598,item_2,1,100.000
factor_result_1795,factor_670,item_2,1,0.000
factor_result_1355,factor_880,item_2,1,100.000
factor_result_1456,factor_375,item_2,1,0.000
factor_result_1282,factor_269,item_2,1,100.000
factor_result_1089,factor_67,item_2,1,100.000
factor_result_1176,factor_160,item_2,1,0.000
factor_result_1466,factor_400,item_2,1,0.000
factor_result_1971,factor_958,item_2,1,0.000
factor_result_1880,factor_763,item_2,1,0.000
factor_result_1354,factor_879,item_2,1,100.000
factor_result_1741,factor_604,item_2,1,100.000
factor_result_1210,factor_190,item_2,1,0.000
factor_result_1272,factor_259,item_2,1,100.000
factor_result_1655,factor_524,item_2,1,0.000
factor_result_1829,factor_709,item_2,1,100.000
factor_result_1244,factor_223,item_2,1,100.000
factor_result_1037,factor_17,item_2,1,0.000
factor_result_1102,factor_84,item_2,1,0.000
factor_result_1131,factor_113,item_2,1,0.000
factor_result_1754,factor_621,item_2,1,0.000
factor_result_1937,factor_900,item_2,1,100.000
factor_result_1873,factor_755,item_2,1,0.000
factor_result_1678,factor_774,item_2,1,100.000
factor_result_1876,factor_758,item_2,1,0.000
factor_result_1783,factor_657,item_2,1,100.000
factor_result_1832,factor_712,item_2,1,0.000
factor_result_5177,factor_1036,item_2,1,0.000
factor_result_1675,factor_771,item_2,1,100.000
factor_result_1618,factor_502,item_2,1,0.000
factor_result_1458,factor_378,item_2,1,0.000
factor_result_1094,factor_74,item_2,1,100.000
factor_result_1242,factor_220,item_2,1,100.000
factor_result_5102,factor_1021,item_2,1,0.000
factor_result_1528,factor_834,item_2,1,100.000
factor_result_1416,factor_967,item_2,1,0.000
factor_result_1533,factor_839,item_2,1,0.000
factor_result_1749,factor_614,item_2,1,100.000
factor_result_1598,factor_479,item_2,1,100.000
factor_result_1596,factor_477,item_2,1,100.000
factor_result_1924,factor_821,item_2,1,0.000
factor_result_1499,factor_421,item_2,1,100.000
factor_result_5092,factor_1019,item_2,1,100.000
factor_result_1423,factor_341,item_2,1,0.000
factor_result_1124,factor_105,item_2,1,0.000
factor_result_1608,factor_490,item_2,1,0.000
factor_result_1123,factor_103,item_2,1,0.000
factor_result_1386,factor_948,item_2,1,0.000
factor_result_1163,factor_144,item_2,1,100.000
factor_result_1033,factor_12,item_2,1,0.000
factor_result_1469,factor_403,item_2,1,0.000
factor_result_1748,factor_613,item_2,1,0.000
factor_result_1907,factor_803,item_2,1,20.000
factor_result_1879,factor_762,item_2,1,0.000
factor_result_1902,factor_798,item_2,1,20.000
factor_result_1764,factor_633,item_2,1,0.000
factor_result_1042,factor_23,item_2,1,0.000
factor_result_1475,factor_394,item_2,1,100.000
factor_result_1602,factor_483,item_2,1,100.000
factor_result_1874,factor_756,item_2,1,0.000
factor_result_1307,factor_862,item_2,1,0.000
factor_result_1315,factor_287,item_2,1,0.000
factor_result_1259,factor_243,item_2,1,0.000
factor_result_1944,factor_909,item_2,1,0.000
factor_result_1060,factor_31,item_2,1,100.000
factor_result_1766,factor_635,item_2,1,0.000
factor_result_1519,factor_435,item_2,1,0.000
factor_result_1651,factor_519,item_2,1,0.000
factor_result_1432,factor_352,item_2,1,0.000
factor_result_1862,factor_744,item_2,1,0.000
factor_result_1962,factor_929,item_2,1,100.000
factor_result_1789,factor_664,item_2,1,100.000
factor_result_1652,factor_520,item_2,1,100.000
factor_result_1219,factor_202,item_2,1,100.000
factor_result_1211,factor_192,item_2,1,0.000
factor_result_1452,factor_370,item_2,1,0.000
factor_result_1612,factor_495,item_2,1,0.000
factor_result_1835,factor_715,item_2,1,100.000
factor_result_1858,factor_739,item_2,1,0.000
factor_result_1752,factor_618,item_2,1,0.000
factor_result_1316,factor_289,item_2,1,0.000
factor_result_1203,factor_182,item_2,1,0.000
factor_result_1289,factor_276,item_2,1,100.000
factor_result_1212,factor_193,item_2,1,0.000
factor_result_1973,factor_960,item_2,1,0.000
factor_result_1709,factor_568,item_2,1,0.000
factor_result_1348,factor_873,item_2,1,0.000
factor_result_1170,factor_153,item_2,1,100.000
factor_result_1030,factor_8,item_2,1,0.000
factor_result_1720,factor_581,item_2,1,0.000
factor_result_1091,factor_70,item_2,1,100.000
factor_result_1486,factor_406,item_2,1,0.000
factor_result_1525,factor_442,item_2,1,100.000
factor_result_1544,factor_850,item_2,1,0.000
factor_result_1762,factor_630,item_2,1,0.000
factor_result_1949,factor_915,item_2,1,0.000
factor_result_1314,factor_286,item_2,1,0.000
factor_result_1790,factor_665,item_2,1,100.000
factor_result_1532,factor_838,item_2,1,0.000
factor_result_1753,factor_620,item_2,1,0.000
factor_result_1756,factor_623,item_2,1,0.000
factor_result_1604,factor_486,item_2,1,0.000
factor_result_1151,factor_129,item_2,1,0.000
factor_result_1911,factor_807,item_2,1,0.000
factor_result_1694,factor_549,item_2,1,0.000
factor_result_1811,factor_688,item_2,1,100.000
factor_result_1803,factor_679,item_2,1,0.000
factor_result_1572,factor_457,item_2,1,0.000
factor_result_1674,factor_770,item_2,1,100.000
factor_result_1409,factor_328,item_2,1,0.000
factor_result_1550,factor_856,item_2,1,0.000
factor_result_1549,factor_855,item_2,1,0.000
factor_result_1728,factor_591,item_2,1,0.000
factor_result_1523,factor_440,item_2,1,100.000
factor_result_1340,factor_305,item_2,1,100.000
factor_result_1462,factor_383,item_2,1,0.000
factor_result_1568,factor_452,item_2,1,0.000
factor_result_1083,factor_60,item_2,1,0.000
factor_result_1931,factor_893,item_2,1,100.000
factor_result_1422,factor_340,item_2,1,0.000
factor_result_1548,factor_854,item_2,1,100.000
factor_result_1198,factor_175,item_2,1,0.000
factor_result_1062,factor_33,item_2,1,100.000
factor_result_1531,factor_837,item_2,1,0.000
factor_result_1910,factor_806,item_2,1,0.000
factor_result_1855,factor_736,item_2,1,0.000
factor_result_1310,factor_865,item_2,1,0.000
factor_result_1970,factor_957,item_2,1,0.000
factor_result_1566,factor_830,item_2,1,0.000
factor_result_1765,factor_634,item_2,1,0.000
factor_result_1253,factor_235,item_2,1,0.000
factor_result_1470,factor_387,item_2,1,0.000
factor_result_1117,factor_96,item_2,1,0.000
factor_result_1701,factor_557,item_2,1,100.000
factor_result_1775,factor_646,item_2,1,100.000
factor_result_1816,factor_694,item_2,1,100.000
factor_result_1546,factor_852,item_2,1,0.000
factor_result_1240,factor_218,item_2,1,0.000
factor_result_1896,factor_792,item_2,1,20.000
factor_result_1101,factor_82,item_2,1,0.000
factor_result_1168,factor_150,item_2,1,100.000
factor_result_1926,factor_823,item_2,1,0.000
factor_result_1197,factor_174,item_2,1,0.000
factor_result_1073,factor_48,item_2,1,100.000
factor_result_1419,factor_336,item_2,1,0.000
factor_result_1763,factor_631,item_2,1,0.000
factor_result_1585,factor_471,item_2,1,100.000
factor_result_1942,factor_906,item_2,1,100.000
factor_result_1706,factor_564,item_2,1,0.000
factor_result_1936,factor_899,item_2,1,0.000
factor_result_1126,factor_107,item_2,1,0.000
factor_result_1551,factor_857,item_2,1,0.000
factor_result_1945,factor_910,item_2,1,0.000
factor_result_1113,factor_91,item_2,1,0.000
factor_result_1453,factor_371,item_2,1,0.000
factor_result_1725,factor_588,item_2,1,0.000
factor_result_1900,factor_796,item_2,1,20.000
factor_result_1431,factor_351,item_2,1,0.000
factor_result_1885,factor_769,item_2,1,0.000
factor_result_1696,factor_551,item_2,1,100.000
factor_result_1149,factor_127,item_2,1,100.000
factor_result_1407,factor_326,item_2,1,0.000
factor_result_1649,factor_516,item_2,1,100.000
factor_result_1586,factor_472,item_2,1,100.000
factor_result_1545,factor_851,item_2,1,0.000
factor_result_1859,factor_740,item_2,1,0.000
factor_result_1947,factor_912,item_2,1,0.000
factor_result_1579,factor_463,item_2,1,0.000
factor_result_1339,factor_303,item_2,1,100.000
factor_result_1247,factor_227,item_2,1,0.000
factor_result_1798,factor_673,item_2,1,100.000
factor_result_5137,factor_1028,item_2,1,0.000
factor_result_1888,factor_784,item_2,1,20.000
factor_result_1934,factor_897,item_2,1,100.000
factor_result_1162,factor_143,item_2,1,100.000
factor_result_1497,factor_419,item_2,1,0.000
factor_result_5147,factor_1030,item_2,1,100.000
factor_result_1865,factor_748,item_2,1,0.000
factor_result_1929,factor_891,item_2,1,100.000
factor_result_1069,factor_42,item_2,1,100.000
factor_result_1081,factor_58,item_2,1,100.000
factor_result_1278,factor_265,item_2,1,100.000
factor_result_1303,factor_858,item_2,1,0.000
factor_result_1824,factor_703,item_2,1,0.000
factor_result_1375,factor_937,item_2,1,0.000
factor_result_1941,factor_905,item_2,1,100.000
factor_result_1260,factor_244,item_2,1,0.000
factor_result_1541,factor_847,item_2,1,100.000
factor_result_1208,factor_188,item_2,1,0.000
factor_result_1760,factor_628,item_2,1,0.000
factor_result_1755,factor_622,item_2,1,0.000
factor_result_1745,factor_609,item_2,1,100.000
factor_result_1739,factor_602,item_2,1,0.000
factor_result_1681,factor_538,item_2,1,100.000
factor_result_1840,factor_720,item_2,1,100.000
factor_result_1471,factor_389,item_2,1,100.000
factor_result_1359,factor_884,item_2,1,100.000
factor_result_1337,factor_301,item_2,1,100.000
factor_result_1887,factor_783,item_2,1,20.000
factor_result_1225,factor_210,item_2,1,0.000
factor_result_1144,factor_121,item_2,1,0.000
factor_result_1127,factor_108,item_2,1,0.000
factor_result_1712,factor_571,item_2,1,0.000
factor_result_1619,factor_809,item_2,1,0.000
factor_result_1695,factor_550,item_2,1,100.000
factor_result_1707,factor_565,item_2,1,0.000
factor_result_1290,factor_277,item_2,1,100.000
factor_result_1357,factor_882,item_2,1,0.000
factor_result_1714,factor_574,item_2,1,100.000
factor_result_1377,factor_939,item_2,1,0.000
factor_result_1120,factor_100,item_2,1,0.000
factor_result_1288,factor_275,item_2,1,100.000
factor_result_1459,factor_379,item_2,1,0.000
factor_result_1898,factor_794,item_2,1,20.000
factor_result_1850,factor_732,item_2,1,0.000
factor_result_1164,factor_146,item_2,1,0.000
factor_result_1097,factor_77,item_2,1,0.000
factor_result_1426,factor_344,item_2,1,0.000
factor_result_1867,factor_750,item_2,1,0.000
factor_result_1406,factor_325,item_2,1,0.000
factor_result_1863,factor_745,item_2,1,0.000
factor_result_1901,factor_797,item_2,1,20.000
factor_result_1411,factor_331,item_2,1,0.000
factor_result_1477,factor_396,item_2,1,0.000
factor_result_1722,factor_584,item_2,1,100.000
factor_result_1201,factor_179,item_2,1,0.000
factor_result_5142,factor_1029,item_2,1,100.000
factor_result_1939,factor_903,item_2,1,0.000
factor_result_1085,factor_62,item_2,1,0.000
factor_result_1389,factor_951,item_2,1,0.000
factor_result_1302,factor_281,item_2,1,0.000
factor_result_1114,factor_92,item_2,1,0.000
factor_result_1820,factor_698,item_2,1,100.000
factor_result_1058,factor_29,item_2,1,100.000
factor_result_1476,factor_395,item_2,1,0.000
factor_result_1448,factor_365,item_2,1,0.000
factor_result_1562,factor_826,item_2,1,0.000
factor_result_1809,factor_686,item_2,1,100.000
factor_result_1972,factor_959,item_2,1,0.000
factor_result_1963,factor_930,item_2,1,100.000
factor_result_1891,factor_787,item_2,1,20.000
factor_result_1845,factor_726,item_2,1,0.000
factor_result_1402,factor_320,item_2,1,100.000
factor_result_5157,factor_1032,item_2,1,0.000
factor_result_5162,factor_1033,item_2,1,0.000
factor_result_1603,factor_484,item_2,1,100.000
factor_result_1928,factor_890,item_2,1,100.000
factor_result_1560,factor_824,item_2,1,100.000
factor_result_1318,factor_291,item_2,1,0.000
factor_result_1774,factor_645,item_2,1,100.000
factor_result_1220,factor_203,item_2,1,100.000
factor_result_1104,factor_86,item_2,1,0.000
factor_result_1500,factor_422,item_2,1,100.000
factor_result_1269,factor_255,item_2,1,100.000
factor_result_1417,factor_968,item_2,1,0.000
factor_result_5112,factor_1023,item_2,1,0.000
factor_result_1563,factor_827,item_2,1,100.000
factor_result_1940,factor_904,item_2,1,0.000
factor_result_1918,factor_814,item_2,1,0.000
factor_result_1274,factor_261,item_2,1,100.000
factor_result_1404,factor_322,item_2,1,0.000
factor_result_1405,factor_323,item_2,1,0.000
factor_result_1281,factor_268,item_2,1,100.000
factor_result_1925,factor_822,item_2,1,0.000
factor_result_1737,factor_599,item_2,1,0.000
factor_result_1249,factor_229,item_2,1,0.000
factor_result_1530,factor_836,item_2,1,100.000
factor_result_1740,factor_603,item_2,1,100.000
factor_result_1429,factor_348,item_2,1,0.000
factor_result_1378,factor_940,item_2,1,0.000
factor_result_1495,factor_417,item_2,1,100.000
factor_result_1479,factor_398,item_2,1,100.000
factor_result_1711,factor_570,item_2,1,0.000
factor_result_1743,factor_607,item_2,1,0.000
factor_result_1270,factor_257,item_2,1,100.000
factor_result_1838,factor_718,item_2,1,100.000
factor_result_1161,factor_142,item_2,1,100.000
factor_result_1074,factor_49,item_2,1,0.000
factor_result_1848,factor_730,item_2,1,100.000
factor_result_1254,factor_237,item_2,1,100.000
factor_result_1165,factor_147,item_2,1,100.000
factor_result_1822,factor_701,item_2,1,0.000
factor_result_1841,factor_721,item_2,1,100.000
factor_result_1250,factor_231,item_2,1,100.000
factor_result_1746,factor_611,item_2,1,0.000
factor_result_1653,factor_521,item_2,1,100.000
factor_result_1433,factor_353,item_2,1,0.000
factor_result_5117,factor_1024,item_2,1,100.000
factor_result_1385,factor_947,item_2,1,0.000
factor_result_1275,factor_262,item_2,1,100.000
factor_result_1036,factor_16,item_2,1,0.000
factor_result_1473,factor_391,item_2,1,0.000
factor_result_1075,factor_51,item_2,1,100.000
factor_result_1266,factor_252,item_2,1,0.000
factor_result_1698,factor_554,item_2,1,0.000
factor_result_1814,factor_692,item_2,1,100.000
factor_result_1571,factor_456,item_2,1,0.000
factor_result_1792,factor_667,item_2,1,100.000
factor_result_1573,factor_458,item_2,1,100.000
factor_result_1954,factor_921,item_2,1,100.000
factor_result_1305,factor_860,item_2,1,0.000
factor_result_1831,factor_711,item_2,1,100.000
factor_result_1133,factor_116,item_2,1,0.000
factor_result_1710,factor_569,item_2,1,0.000
factor_result_1616,factor_500,item_2,1,100.000
factor_result_1041,factor_22,item_2,1,0.000
factor_result_5172,factor_1035,item_2,1,100.000
factor_result_1524,factor_441,item_2,1,100.000
factor_result_1920,factor_817,item_2,1,0.000
factor_result_1646,factor_513,item_2,1,100.000
factor_result_1415,factor_966,item_2,1,0.000
factor_result_1427,factor_346,item_2,1,0.000
factor_result_1027,factor_5,item_2,1,0.000
factor_result_1772,factor_642,item_2,1,0.000
factor_result_1535,factor_841,item_2,1,0.000
factor_result_1425,factor_343,item_2,1,0.000
factor_result_1040,factor_20,item_2,1,0.000
factor_result_1460,factor_380,item_2,2,50.000
factor_result_1251,factor_232,item_2,1,0.000
factor_result_1380,factor_942,item_2,1,0.000
factor_result_5187,factor_1038,item_2,1,0.000
factor_result_1861,factor_743,item_2,1,0.000
factor_result_1715,factor_575,item_2,1,100.000
factor_result_1599,factor_650,item_2,1,0.000
factor_result_1255,factor_238,item_2,1,0.000
factor_result_1099,factor_80,item_2,1,100.000
factor_result_1726,factor_589,item_2,1,0.000
factor_result_1353,factor_878,item_2,1,100.000
factor_result_1076,factor_52,item_2,1,0.000
factor_result_1493,factor_414,item_2,1,100.000
factor_result_1614,factor_497,item_2,1,100.000
factor_result_1218,factor_201,item_2,1,0.000
factor_result_1192,factor_168,item_2,1,100.000
factor_result_1095,factor_75,item_2,1,0.000
factor_result_1428,factor_347,item_2,1,0.000
factor_result_1857,factor_738,item_2,1,0.000
factor_result_1892,factor_788,item_2,1,20.000
factor_result_1851,factor_733,item_2,1,0.000
factor_result_1178,factor_162,item_2,1,0.000
factor_result_1719,factor_580,item_2,1,0.000
factor_result_1206,factor_185,item_2,1,0.000
factor_result_1771,factor_641,item_2,1,0.000
factor_result_1692,factor_547,item_2,1,0.000
factor_result_1309,factor_864,item_2,1,0.000
factor_result_1558,factor_448,item_2,1,100.000
factor_result_1690,factor_545,item_2,1,0.000
factor_result_1061,factor_32,item_2,1,100.000
factor_result_1520,factor_436,item_2,1,0.000
factor_result_1430,factor_350,item_2,1,0.000
factor_result_1457,factor_376,item_2,1,0.000
factor_result_1731,factor_595,item_2,1,100.000
factor_result_1769,factor_639,item_2,1,0.000
factor_result_1613,factor_496,item_2,1,0.000
factor_result_1868,factor_751,item_2,1,0.000
factor_result_1035,factor_15,item_2,1,0.000
factor_result_1472,factor_390,item_2,2,50.000
factor_result_1836,factor_716,item_2,1,100.000
factor_result_1454,factor_373,item_2,1,0.000
factor_result_1778,factor_649,item_2,1,100.000
factor_result_1313,factor_285,item_2,1,0.000
factor_result_1044,factor_25,item_2,1,0.000
factor_result_5152,factor_1031,item_2,1,100.000
factor_result_1351,factor_876,item_2,1,0.000
factor_result_1223,factor_207,item_2,2,50.000
factor_result_1797,factor_672,item_2,1,100.000
factor_result_1246,factor_225,item_2,1,100.000
factor_result_1227,factor_212,item_2,1,0.000
factor_result_1202,factor_180,item_2,1,0.000
factor_result_1923,factor_820,item_2,1,0.000
factor_result_1352,factor_877,item_2,1,0.000
factor_result_1488,factor_408,item_2,1,100.000
factor_result_1605,factor_487,item_2,1,0.000
factor_result_1846,factor_727,item_2,1,0.000
factor_result_1277,factor_264,item_2,1,100.000
factor_result_1070,factor_43,item_2,1,100.000
factor_result_1793,factor_668,item_2,1,100.000
factor_result_1799,factor_674,item_2,1,100.000
factor_result_1345,factor_870,item_2,1,100.000
factor_result_1308,factor_863,item_2,1,0.000
factor_result_1342,factor_867,item_2,1,100.000
factor_result_1581,factor_465,item_2,1,100.000
factor_result_1286,factor_272,item_2,1,100.000
factor_result_1932,factor_894,item_2,1,0.000
factor_result_1580,factor_464,item_2,1,100.000
factor_result_1953,factor_919,item_2,1,100.000
factor_result_1567,factor_831,item_2,1,100.000
factor_result_1276,factor_263,item_2,1,100.000
factor_result_1160,factor_140,item_2,1,0.000
factor_result_1487,factor_407,item_2,1,100.000
factor_result_1951,factor_917,item_2,1,100.000
factor_result_1844,factor_725,item_2,1,100.000
factor_result_1343,factor_868,item_2,1,100.000
factor_result_1279,factor_266,item_2,1,100.000
factor_result_1965,factor_933,item_2,1,0.000
factor_result_1601,factor_482,item_2,1,100.000
factor_result_1642,factor_508,item_2,1,100.000
factor_result_1171,factor_154,item_2,1,100.000
factor_result_1451,factor_369,item_2,1,0.000
factor_result_1526,factor_832,item_2,1,100.000
factor_result_1648,factor_515,item_2,1,100.000
factor_result_1919,factor_815,item_2,1,0.000
factor_result_1703,factor_560,item_2,1,100.000
factor_result_1849,factor_731,item_2,1,100.000
factor_result_1086,factor_64,item_2,1,0.000
factor_result_1869,factor_752,item_2,1,0.000
factor_result_1424,factor_342,item_2,1,0.000
factor_result_1383,factor_945,item_2,1,0.000
factor_result_1408,factor_327,item_2,1,0.000
factor_result_1584,factor_469,item_2,1,100.000
factor_result_1216,factor_199,item_2,1,100.000
factor_result_1847,factor_728,item_2,1,100.000
factor_result_1239,factor_217,item_2,1,0.000
factor_result_1306,factor_861,item_2,1,0.000
factor_result_1317,factor_290,item_2,1,0.000
factor_result_1878,factor_761,item_2,1,0.000
factor_result_1679,factor_775,item_2,1,100.000
factor_result_1034,factor_13,item_2,1,0.000
factor_result_1320,factor_295,item_2,1,0.000
factor_result_1680,factor_776,item_2,1,100.000
factor_result_1864,factor_746,item_2,1,0.000
factor_result_1886,factor_782,item_2,1,20.000
factor_result_1960,factor_927,item_2,1,0.000
factor_result_1505,factor_429,item_2,1,100.000
factor_result_1038,factor_18,item_2,1,0.000
factor_result_1361,factor_886,item_2,1,100.000
factor_result_1214,factor_196,item_2,1,0.000
factor_result_1561,factor_825,item_2,1,0.000
factor_result_5107,factor_1022,item_2,1,0.000
factor_result_1676,factor_772,item_2,1,0.000
factor_result_1699,factor_555,item_2,1,0.000
factor_result_1683,factor_540,item_2,1,100.000
factor_result_1781,factor_654,item_2,1,100.000
factor_result_1780,factor_653,item_2,1,0.000
factor_result_1815,factor_693,item_2,1,0.000
factor_result_1158,factor_138,item_2,1,0.000
factor_result_1659,factor_529,item_2,1,0.000
factor_result_1360,factor_885,item_2,1,100.000
factor_result_1146,factor_123,item_2,1,0.000
factor_result_1273,factor_260,item_2,1,100.000
factor_result_1356,factor_881,item_2,1,0.000
factor_result_1883,factor_767,item_2,1,0.000
factor_result_1751,factor_617,item_2,1,100.000
factor_result_1391,factor_953,item_2,1,0.000
factor_result_1410,factor_330,item_2,1,0.000
factor_result_1193,factor_169,item_2,1,0.000
factor_result_1226,factor_211,item_2,1,0.000
factor_result_1583,factor_468,item_2,1,100.000
factor_result_1810,factor_687,item_2,1,0.000
factor_result_1175,factor_159,item_2,1,0.000
factor_result_1336,factor_300,item_2,1,100.000
factor_result_1916,factor_812,item_2,1,0.000
factor_result_1742,factor_606,item_2,1,0.000
factor_result_1909,factor_805,item_2,1,0.000
factor_result_1597,factor_478,item_2,1,100.000
factor_result_1190,factor_166,item_2,1,0.000
factor_result_1730,factor_594,item_2,1,100.000
factor_result_1245,factor_224,item_2,1,100.000
factor_result_1256,factor_239,item_2,1,0.000
factor_result_1209,factor_189,item_2,1,0.000
factor_result_1179,factor_163,item_2,1,0.000
factor_result_1382,factor_944,item_2,1,0.000
factor_result_1199,factor_177,item_2,1,0.000
factor_result_1724,factor_587,item_2,1,0.000
factor_result_1112,factor_90,item_2,1,0.000
factor_result_1881,factor_765,item_2,1,0.000
factor_result_1215,factor_197,item_2,1,100.000
factor_result_1697,factor_553,item_2,1,100.000
factor_result_1677,factor_773,item_2,1,100.000
factor_result_1773,factor_643,item_2,1,0.000
factor_result_5087,factor_1018,item_2,1,100.000
factor_result_1839,factor_719,item_2,1,100.000
factor_result_1420,factor_337,item_2,1,0.000
factor_result_1718,factor_579,item_2,1,0.000
factor_result_1319,factor_293,item_2,1,0.000
factor_result_1747,factor_612,item_2,1,0.000
factor_result_1654,factor_523,item_2,1,100.000
factor_result_1358,factor_883,item_2,1,100.000
factor_result_1213,factor_195,item_2,1,100.000
factor_result_1088,factor_66,item_2,1,100.000
factor_result_1517,factor_433,item_2,1,0.000
factor_result_1379,factor_941,item_2,1,0.000
factor_result_1721,factor_583,item_2,1,100.000
factor_result_1682,factor_539,item_2,1,100.000
factor_result_1271,factor_258,item_2,1,100.000
factor_result_1557,factor_447,item_2,1,100.000
factor_result_1384,factor_946,item_2,1,0.000
factor_result_1480,factor_399,item_2,2,50.000
factor_result_1261,factor_246,item_2,1,100.000
factor_result_1787,factor_661,item_2,1,0.000
factor_result_1922,factor_819,item_2,1,0.000
factor_result_1496,factor_418,item_2,1,0.000
factor_result_1805,factor_682,item_2,1,0.000
factor_result_5127,factor_1026,item_2,1,0.000
factor_result_1564,factor_828,item_2,1,100.000
factor_result_1032,factor_10,item_2,1,0.000
factor_result_1503,factor_427,item_2,1,100.000
factor_result_1103,factor_85,item_2,1,0.000
factor_result_1381,factor_943,item_2,1,0.000
factor_result_1200,factor_178,item_2,1,0.000
factor_result_1344,factor_869,item_2,1,100.000
factor_result_1321,factor_296,item_2,1,0.000
factor_result_1243,factor_221,item_2,1,100.000
factor_result_1258,factor_242,item_2,1,0.000
factor_result_1217,factor_200,item_2,1,100.000
factor_result_1312,factor_284,item_2,1,0.000
factor_result_1478,factor_397,item_2,1,100.000
factor_result_1194,factor_170,item_2,1,0.000
factor_result_1263,factor_248,item_2,1,100.000
factor_result_5122,factor_1025,item_2,2,50.000
factor_result_1955,factor_922,item_2,1,100.000
factor_result_1767,factor_637,item_2,1,0.000
factor_result_1759,factor_626,item_2,1,0.000
factor_result_1657,factor_526,item_2,1,100.000
factor_result_1777,factor_648,item_2,1,100.000
factor_result_1053,factor_68,item_2,1,50.000
factor_result_1663,factor_572,item_2,1,75.000
factor_result_1184,factor_186,item_2,1,25.000
factor_result_1669,factor_615,item_2,1,66.667
factor_result_1590,factor_491,item_2,1,29.333
factor_result_5072,factor_1015,item_2,1,38.776
factor_result_5067,factor_1014,item_2,1,38.776
factor_result_1623,factor_522,item_2,1,52.273
factor_result_1662,factor_566,item_2,1,0.000
factor_result_1330,factor_901,item_2,1,66.667
factor_result_1332,factor_913,item_2,1,81.967
factor_result_1140,factor_145,item_2,1,66.667
factor_result_1188,factor_204,item_2,2,37.500
factor_result_5207,factor_1042,item_2,1,0.000
factor_result_1324,factor_307,item_2,1,71.429
factor_result_1630,factor_970,item_2,1,27.907
factor_result_1291,factor_681,item_2,1,48.750
factor_result_1870,factor_754,item_2,1,0.000
factor_result_5212,factor_1043,item_2,1,0.000
factor_result_5217,factor_1044,item_2,1,0.000
factor_result_1443,factor_364,item_2,1,19.608
factor_result_1688,factor_558,item_2,1,75.000
factor_result_1293,factor_699,item_2,1,16.667
factor_result_1509,factor_443,item_2,1,38.462
factor_result_1135,factor_119,item_2,1,25.000
factor_result_1106,factor_93,item_2,1,0.000
factor_result_1853,factor_741,item_2,1,0.000
factor_result_1136,factor_125,item_2,1,33.333
factor_result_1576,factor_470,item_2,1,100.000
factor_result_1553,factor_778,item_2,1,20.000
factor_result_1045,factor_27,item_2,1,83.333
factor_result_1552,factor_777,item_2,1,20.000
factor_result_1368,factor_313,item_2,2,15.625
factor_result_1327,factor_310,item_2,1,100.000
factor_result_1447,factor_381,item_2,1,0.000
factor_result_1333,factor_920,item_2,1,54.545
factor_result_1232,factor_226,item_2,1,0.000
factor_result_1055,factor_78,item_2,1,25.000
factor_result_1574,factor_460,item_2,1,80.000
factor_result_1137,factor_133,item_2,1,0.000
factor_result_1629,factor_636,item_2,1,13.793
factor_result_1367,factor_676,item_2,1,32.143
factor_result_1328,factor_888,item_2,1,58.824
factor_result_1854,factor_747,item_2,1,0.000
factor_result_1394,factor_329,item_2,1,0.000
factor_result_1554,factor_779,item_2,1,17.500
factor_result_1833,factor_714,item_2,1,100.000
factor_result_1334,factor_931,item_2,1,52.632
factor_result_1054,factor_73,item_2,1,25.000
factor_result_1292,factor_691,item_2,1,83.333
factor_result_1671,factor_619,item_2,1,0.000
factor_result_1325,factor_308,item_2,1,0.000
factor_result_1373,factor_954,item_2,1,0.000
factor_result_1624,factor_528,item_2,2,37.500
factor_result_1329,factor_896,item_2,1,50.000
factor_result_1852,factor_735,item_2,1,0.000
factor_result_1441,factor_734,item_2,1,0.000
factor_result_1687,factor_552,item_2,1,40.000
factor_result_1593,factor_537,item_2,1,80.392
factor_result_1141,factor_152,item_2,1,75.000
factor_result_1294,factor_706,item_2,1,80.000
factor_result_1589,factor_485,item_2,1,0.000
factor_result_1051,factor_55,item_2,1,42.857
factor_result_1189,factor_209,item_2,1,20.000
factor_result_1413,factor_962,item_2,1,0.000
factor_result_1230,factor_216,item_2,1,40.000
factor_result_1109,factor_111,item_2,1,0.000
factor_result_1481,factor_405,item_2,1,50.000
factor_result_1331,factor_908,item_2,1,0.000
factor_result_1181,factor_171,item_2,1,50.000
factor_result_1020,factor_388,item_2,2,37.500
factor_result_1510,factor_444,item_2,1,20.000
factor_result_1050,factor_50,item_2,1,75.000
factor_result_1238,factor_250,item_2,1,50.000
factor_result_1107,factor_98,item_2,1,0.000
factor_result_1595,factor_480,item_2,1,100.000
factor_result_1366,factor_669,item_2,1,66.667
factor_result_1023,factor_4,item_2,1,0.000
factor_result_1485,factor_426,item_2,1,100.000
factor_result_1322,factor_298,item_2,1,53.571
factor_result_1686,factor_544,item_2,1,28.571
factor_result_1445,factor_372,item_2,1,0.000
factor_result_1052,factor_63,item_2,1,75.000
factor_result_1670,factor_644,item_2,1,100.000
factor_result_1591,factor_499,item_2,1,50.000
factor_result_1363,factor_651,item_2,1,50.000
factor_result_1872,factor_764,item_2,1,0.000
factor_result_1482,factor_410,item_2,1,66.667
factor_result_1665,factor_582,item_2,1,100.000
factor_result_1364,factor_656,item_2,1,79.167
